Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,HR_mean,HR_max,HR_min,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
4702921684,2016-04-25,9167,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000000730,3064,3064,1970-01-01 00:00:00.000000730,1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000006,0.0,6.1100001335144,0.819999992847443,0.490000009536743,9167,,,,1.0,1970-01-01 00:00:00.000000370,1970-01-01 00:00:00.000000380
4702921684,2016-04-26,6108,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000216,1970-01-01 00:00:00.000000765,2784,2784,1970-01-01 00:00:00.000000765,1970-01-01 00:00:00.000000216,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000001,0.0,4.53999996185303,0.349999994039536,0.0700000002980232,6108,,,,1.0,1970-01-01 00:00:00.000000421,1970-01-01 00:00:00.000000429
4702921684,2016-04-27,7047,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000000733,2908,2908,1970-01-01 00:00:00.000000733,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000001,0.0,4.78000020980835,0.800000011920929,0.0900000035762787,7047,,,,1.0,1970-01-01 00:00:00.000000432,1970-01-01 00:00:00.000000449
4702921684,2016-04-28,9023,7.32000017166138,7.32000017166138,0.0,1.12999999523163,0.419999986886978,5.76999998092651,0.0,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000232,1970-01-01 00:00:00.000000738,3033,3033,1970-01-01 00:00:00.000000738,1970-01-01 00:00:00.000000232,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000014,0.0,5.76999998092651,0.419999986886978,1.12999999523163,9023,,,,1.0,1970-01-01 00:00:00.000000442,1970-01-01 00:00:00.000000461
4702921684,2016-04-29,9930,8.05000019073486,8.05000019073486,0.0,1.05999994277954,0.920000016689301,6.07000017166138,0.0,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000267,1970-01-01 00:00:00.000000692,3165,3165,1970-01-01 00:00:00.000000692,1970-01-01 00:00:00.000000267,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000012,0.0,6.07000017166138,0.920000016689301,1.05999994277954,9930,,,,1.0,1970-01-01 00:00:00.000000433,1970-01-01 00:00:00.000000447
4702921684,2016-04-30,10144,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000263,1970-01-01 00:00:00.000000728,3115,3115,1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000263,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000004,0.0,5.88000011444092,2.02999997138977,0.319999992847443,10144,,,,1.0,1970-01-01 00:00:00.000000479,1970-01-01 00:00:00.000000501
4702921684,2016-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001440,2017,2017,1970-01-01 00:00:00.000001440,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,0,,,,,,
4702921684,2016-05-02,7245,5.92000007629395,5.92000007629395,0.0,0.379999995231628,1.74000000953674,3.75999999046326,0.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000195,1970-01-01 00:00:00.000001131,2859,2859,1970-01-01 00:00:00.000001131,1970-01-01 00:00:00.000000195,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000005,0.0,3.75999999046326,1.74000000953674,0.379999995231628,7245,,,,,,
4702921684,2016-05-03,9454,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000313,1970-01-01 00:00:00.000000729,3145,3145,1970-01-01 00:00:00.000000729,1970-01-01 00:00:00.000000313,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,7.67000007629395,0.0,0.0,9454,,,,1.0,1970-01-01 00:00:00.000000327,1970-01-01 00:00:00.000000373
4702921684,2016-05-04,8161,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000251,1970-01-01 00:00:00.000000757,3004,3004,1970-01-01 00:00:00.000000757,1970-01-01 00:00:00.000000251,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000004,0.0,5.53999996185303,0.730000019073486,0.340000003576279,8161,,,,1.0,1970-01-01 00:00:00.000000412,1970-01-01 00:00:00.000000434
4702921684,2016-05-05,8614,6.98999977111816,6.98999977111816,0.0,0.670000016689301,0.219999998807907,6.09000015258789,0.0,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000241,1970-01-01 00:00:00.000000745,3006,3006,1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000241,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,0.0,6.09000015258789,0.219999998807907,0.670000016689301,8614,,,,1.0,1970-01-01 00:00:00.000000414,1970-01-01 00:00:00.000000428
4702921684,2016-05-06,6943,5.63000011444092,5.63000011444092,0.0,0.0799999982118607,0.660000026226044,4.86999988555908,0.0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000207,1970-01-01 00:00:00.000000682,2859,2859,1970-01-01 00:00:00.000000682,1970-01-01 00:00:00.000000207,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000001,0.0,4.86999988555908,0.660000026226044,0.0799999982118607,6943,,,,1.0,1970-01-01 00:00:00.000000404,1970-01-01 00:00:00.000000449
4702921684,2016-05-07,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000439,1970-01-01 00:00:00.000000577,3683,3683,1970-01-01 00:00:00.000000577,1970-01-01 00:00:00.000000439,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000005,0.0,8.97000026702881,2.30999994277954,0.370000004768372,14370,,,,1.0,1970-01-01 00:00:00.000000520,1970-01-01 00:00:00.000000543
4702921684,2016-05-07,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000439,1970-01-01 00:00:00.000000577,3683,3683,1970-01-01 00:00:00.000000577,1970-01-01 00:00:00.000000439,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000005,0.0,8.97000026702881,2.30999994277954,0.370000004768372,14370,,,,1.0,1970-01-01 00:00:00.000000520,1970-01-01 00:00:00.000000543
4702921684,2016-05-08,12857,10.4300003051758,10.4300003051758,0.0,0.680000007152557,6.21000003814697,3.53999996185303,0.0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000125,1970-01-01 00:00:00.000000192,1970-01-01 00:00:00.000001019,3287,3287,1970-01-01 00:00:00.000001019,1970-01-01 00:00:00.000000192,1970-01-01 00:00:00.000000125,1970-01-01 00:00:00.000000009,0.0,3.53999996185303,6.21000003814697,0.680000007152557,12857,,,,,,
4702921684,2016-05-09,8232,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000253,1970-01-01 00:00:00.000000746,2990,2990,1970-01-01 00:00:00.000000746,1970-01-01 00:00:00.000000253,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000000,0.0,6.09999990463257,0.569999992847443,0.0,8232,,,,1.0,1970-01-01 00:00:00.000000435,1970-01-01 00:00:00.000000458
4702921684,2016-05-10,10613,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000262,1970-01-01 00:00:00.000000701,3172,3172,1970-01-01 00:00:00.000000701,1970-01-01 00:00:00.000000262,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000001,0.0,6.65000009536743,1.87999999523163,0.0799999982118607,10613,,,,1.0,1970-01-01 00:00:00.000000416,1970-01-01 00:00:00.000000431
4702921684,2016-05-11,9810,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000235,1970-01-01 00:00:00.000000784,3069,3069,1970-01-01 00:00:00.000000784,1970-01-01 00:00:00.000000235,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000010,0.0,4.98000001907349,2.16000008583069,0.779999971389771,9810,,,,1.0,1970-01-01 00:00:00.000000354,1970-01-01 00:00:00.000000366
4702921684,2016-05-12,2752,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.23000001907349,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000068,1970-01-01 00:00:00.000000241,1240,1240,1970-01-01 00:00:00.000000241,1970-01-01 00:00:00.000000068,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.23000001907349,0.0,0.0,2752,,,,1.0,1970-01-01 00:00:00.000000404,1970-01-01 00:00:00.000000442
5553957443,2016-04-12,11596,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000277,1970-01-01 00:00:00.000000767,2026,2026,1970-01-01 00:00:00.000000767,1970-01-01 00:00:00.000000277,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000019,0.0,5.40999984741211,0.790000021457672,1.37000000476837,11596,64.36511350059737,106.0,50.0,1.0,1970-01-01 00:00:00.000000441,1970-01-01 00:00:00.000000464
5553957443,2016-04-13,4832,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000226,1970-01-01 00:00:00.000000647,1718,1718,1970-01-01 00:00:00.000000647,1970-01-01 00:00:00.000000226,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.16000008583069,0.0,0.0,4832,61.48341820891815,95.0,47.0,2.0,1970-01-01 00:00:00.000000455,1970-01-01 00:00:00.000000488
5553957443,2016-04-14,17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,1970-01-01 00:00:00.000000061,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000256,1970-01-01 00:00:00.000000693,2324,2324,1970-01-01 00:00:00.000000693,1970-01-01 00:00:00.000000256,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000061,0.0,4.67000007629395,2.45000004768372,4.0,17022,72.56047167909696,133.0,51.0,1.0,1970-01-01 00:00:00.000000357,1970-01-01 00:00:00.000000418
5553957443,2016-04-15,16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000239,1970-01-01 00:00:00.000000689,2254,2254,1970-01-01 00:00:00.000000689,1970-01-01 00:00:00.000000239,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000058,0.0,4.71000003814697,1.98000001907349,4.15999984741211,16556,69.0200328407225,123.0,50.0,1.0,1970-01-01 00:00:00.000000377,1970-01-01 00:00:00.000000409
5553957443,2016-04-16,5771,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000288,1970-01-01 00:00:00.000000521,1831,1831,1970-01-01 00:00:00.000000521,1970-01-01 00:00:00.000000288,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.76999998092651,0.0,0.0,5771,66.0213644088371,116.0,50.0,2.0,1970-01-01 00:00:00.000000651,1970-01-01 00:00:00.000000686
5553957443,2016-04-17,655,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000943,1397,1397,1970-01-01 00:00:00.000000943,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.430000007152557,0.0,0.0,655,59.37717466945024,84.0,49.0,1.0,1970-01-01 00:00:00.000000350,1970-01-01 00:00:00.000000402
5553957443,2016-04-18,3727,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000206,1970-01-01 00:00:00.000000622,1683,1683,1970-01-01 00:00:00.000000622,1970-01-01 00:00:00.000000206,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.4300000667572,0.0,0.0,3727,65.3844028632425,91.0,53.0,2.0,1970-01-01 00:00:00.000000520,1970-01-01 00:00:00.000000541
5553957443,2016-04-19,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,1970-01-01 00:00:00.000000069,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000249,1970-01-01 00:00:00.000000756,2284,2284,1970-01-01 00:00:00.000000756,1970-01-01 00:00:00.000000249,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000069,0.0,4.17999982833862,1.6599999666214,4.28000020980835,15482,74.88753310631857,128.0,49.0,1.0,1970-01-01 00:00:00.000000357,1970-01-01 00:00:00.000000410
5553957443,2016-04-20,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000148,1970-01-01 00:00:00.000000598,1570,1570,1970-01-01 00:00:00.000000598,1970-01-01 00:00:00.000000148,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.76999998092651,0.0,0.0,2713,60.040417526398834,84.0,48.0,1.0,1970-01-01 00:00:00.000000658,1970-01-01 00:00:00.000000678
5553957443,2016-04-21,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000177,1970-01-01 00:00:00.000000801,2066,2066,1970-01-01 00:00:00.000000801,1970-01-01 00:00:00.000000177,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000047,0.0,2.96000003814697,2.16000008583069,2.95000004768372,12346,71.33225337951068,127.0,49.0,1.0,1970-01-01 00:00:00.000000399,1970-01-01 00:00:00.000000431
5553957443,2016-04-22,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000000781,2105,2105,1970-01-01 00:00:00.000000781,1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000025,0.0,5.59999990463257,0.629999995231628,1.37999999523163,11682,70.42847711267606,128.0,51.0,1.0,1970-01-01 00:00:00.000000322,1970-01-01 00:00:00.000000353
5553957443,2016-04-23,4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000272,1970-01-01 00:00:00.000000443,1776,1776,1970-01-01 00:00:00.000000443,1970-01-01 00:00:00.000000272,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.6800000667572,0.0,0.0,4112,67.07407854984895,94.0,52.0,2.0,1970-01-01 00:00:00.000000631,1970-01-01 00:00:00.000000725
5553957443,2016-04-24,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000104,1970-01-01 00:00:00.000000582,1507,1507,1970-01-01 00:00:00.000000582,1970-01-01 00:00:00.000000104,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.17999994754791,0.0,0.0,1807,63.97276314114802,92.0,50.0,2.0,1970-01-01 00:00:00.000000553,1970-01-01 00:00:00.000000640
5553957443,2016-04-25,10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000201,1970-01-01 00:00:00.000000732,2033,2033,1970-01-01 00:00:00.000000732,1970-01-01 00:00:00.000000201,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000051,0.0,3.69000005722046,0.569999992847443,2.9300000667572,10946,72.04626295690126,132.0,52.0,1.0,1970-01-01 00:00:00.000000433,1970-01-01 00:00:00.000000468
5553957443,2016-04-26,11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000000750,2093,2093,1970-01-01 00:00:00.000000750,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000040,0.0,4.46000003814697,0.930000007152557,2.36999988555908,11886,73.01322425193321,128.0,53.0,1.0,1970-01-01 00:00:00.000000412,1970-01-01 00:00:00.000000453
5553957443,2016-04-27,10538,6.88000011444092,6.88000011444092,0.0,1.13999998569489,1.0,4.73999977111816,0.0,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000206,1970-01-01 00:00:00.000000745,1922,1922,1970-01-01 00:00:00.000000745,1970-01-01 00:00:00.000000206,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,0.0,4.73999977111816,1.0,1.13999998569489,10538,65.07076392877657,104.0,49.0,1.0,1970-01-01 00:00:00.000000347,1970-01-01 00:00:00.000000391
5553957443,2016-04-28,11393,7.63000011444092,7.63000011444092,0.0,3.71000003814697,0.75,3.17000007629395,0.0,1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000165,1970-01-01 00:00:00.000000727,1999,1999,1970-01-01 00:00:00.000000727,1970-01-01 00:00:00.000000165,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000049,0.0,3.17000007629395,0.75,3.71000003814697,11393,71.07164801404433,149.0,51.0,1.0,1970-01-01 00:00:00.000000421,1970-01-01 00:00:00.000000457
5553957443,2016-04-29,12764,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000000709,2169,2169,1970-01-01 00:00:00.000000709,1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000046,0.0,4.90999984741211,0.639999985694885,2.78999996185303,12764,73.07417008111047,156.0,50.0,1.0,1970-01-01 00:00:00.000000450,1970-01-01 00:00:00.000000495
5553957443,2016-04-30,1202,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000506,1463,1463,1970-01-01 00:00:00.000000506,1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.779999971389771,0.0,0.0,1202,65.77999501122474,89.0,49.0,2.0,1970-01-01 00:00:00.000000775,1970-01-01 00:00:00.000000843
5553957443,2016-05-01,5164,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000237,1970-01-01 00:00:00.000000436,1747,1747,1970-01-01 00:00:00.000000436,1970-01-01 00:00:00.000000237,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.36999988555908,0.0,0.0,5164,66.54344989561586,116.0,49.0,2.0,1970-01-01 00:00:00.000000622,1970-01-01 00:00:00.000000686
5553957443,2016-05-02,9769,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000227,1970-01-01 00:00:00.000000724,1996,1996,1970-01-01 00:00:00.000000724,1970-01-01 00:00:00.000000227,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000023,0.0,4.90000009536743,0.409999996423721,1.05999994277954,9769,72.59142652035689,125.0,50.0,1.0,1970-01-01 00:00:00.000000409,1970-01-01 00:00:00.000000471
5553957443,2016-05-03,12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000247,1970-01-01 00:00:00.000000812,2116,2116,1970-01-01 00:00:00.000000812,1970-01-01 00:00:00.000000247,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000026,0.0,5.67999982833862,1.20000004768372,1.5,12848,69.95312333155366,134.0,50.0,1.0,1970-01-01 00:00:00.000000380,1970-01-01 00:00:00.000000429
5553957443,2016-05-04,4249,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000224,1970-01-01 00:00:00.000000651,1698,1698,1970-01-01 00:00:00.000000651,1970-01-01 00:00:00.000000224,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.76999998092651,0.0,0.0,4249,61.67218347322378,108.0,47.0,1.0,1970-01-01 00:00:00.000000447,1970-01-01 00:00:00.000000470
5553957443,2016-05-05,14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000241,1970-01-01 00:00:00.000000692,2156,2156,1970-01-01 00:00:00.000000692,1970-01-01 00:00:00.000000241,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000044,0.0,4.42999982833862,1.6599999666214,3.4300000667572,14331,69.4014172571905,165.0,49.0,1.0,1970-01-01 00:00:00.000000419,1970-01-01 00:00:00.000000464
5553957443,2016-05-06,9632,6.28999996185303,6.28999996185303,0.0,1.51999998092651,0.540000021457672,4.23000001907349,0.0,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000229,1970-01-01 00:00:00.000000761,1916,1916,1970-01-01 00:00:00.000000761,1970-01-01 00:00:00.000000229,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000021,0.0,4.23000001907349,0.540000021457672,1.51999998092651,9632,63.16519669606608,104.0,51.0,1.0,1970-01-01 00:00:00.000000400,1970-01-01 00:00:00.000000434
5553957443,2016-05-07,1868,1.22000002861023,1.22000002861023,0.0,0.0,0.0,1.22000002861023,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000902,1494,1494,1970-01-01 00:00:00.000000902,1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.22000002861023,0.0,0.0,1868,63.02644230769231,140.0,51.0,1.0,1970-01-01 00:00:00.000000442,1970-01-01 00:00:00.000000470
5553957443,2016-05-08,6083,4.0,4.0,0.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000210,1970-01-01 00:00:00.000000505,1762,1762,1970-01-01 00:00:00.000000505,1970-01-01 00:00:00.000000210,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000003,0.0,3.29999995231628,0.469999998807907,0.219999998807907,6083,65.5694360947457,110.0,51.0,1.0,1970-01-01 00:00:00.000000568,1970-01-01 00:00:00.000000608
5553957443,2016-05-09,11611,7.57999992370605,7.57999992370605,0.0,2.13000011444092,0.889999985694885,4.55999994277954,0.0,1970-01-01 00:00:00.000000059,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000251,1970-01-01 00:00:00.000000667,2272,2272,1970-01-01 00:00:00.000000667,1970-01-01 00:00:00.000000251,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000059,0.0,4.55999994277954,0.889999985694885,2.13000011444092,11611,76.65612883984491,149.0,51.0,1.0,1970-01-01 00:00:00.000000453,1970-01-01 00:00:00.000000494
5553957443,2016-05-10,16358,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,1970-01-01 00:00:00.000000061,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000265,1970-01-01 00:00:00.000000707,2335,2335,1970-01-01 00:00:00.000000707,1970-01-01 00:00:00.000000265,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000061,0.0,5.19999980926514,1.61000001430511,3.86999988555908,16358,76.83269438710312,133.0,53.0,1.0,1970-01-01 00:00:00.000000418,1970-01-01 00:00:00.000000443
5553957443,2016-05-11,4926,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000195,1970-01-01 00:00:00.000000628,1693,1693,1970-01-01 00:00:00.000000628,1970-01-01 00:00:00.000000195,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.22000002861023,0.0,0.0,4926,65.40050890585242,103.0,54.0,1.0,1970-01-01 00:00:00.000000463,1970-01-01 00:00:00.000000486
